id,win_date,account_name,salesforce_accountid,rep_name,opportunity_name,opportunity_stage,gtmx_team,account_prospecting_notes,opportunity_type,opportunity_software_mrr,line_items
632ad1db3bb1407082b9f1584dfcb148,2026-04-30,,001PV00002sSShBYAW,Alex Swenson,Brick & Ivy Coffee Co.,4. Demo Complete,Guest Pro,,New Business,228.0,"14"" Flex 3 Terminal w/ Guest Display, Toast Tap (OC), Printing Hub, Cash Drawer, MSR ($0.00), 4-Course Onboarding - Optional Add-Ons ($0.00), 4-Course Point-of-Sale Onboarding ($0.00), 4-Course Restaurant Point-of-Sale Onboarding ($0.00), Digital Storefront ($0.00), First-Day Support ($225.00), Label Sticky Printer ($0.00), Local by Toast ($0.00), Onboarding Recap ($0.00), Online Ordering Monthly Subscription ($75.00), Payroll ($0.00), Payroll Essentials Onboarding ($187.50), Pronto 8 Port Switch POE ($0.00), Pronto Router ($0.00), Routers ($0.00), Self Install ($0.00), Self-Built Menu ($0.00), Software Monthly Subscription ($90.00), Switches ($0.00), Toast Classroom Live and On-Demand ($0.00), Toast Delivery Service Subscription ($0.00), Toast Digital Storefront Essentials ($0.00), Toast Flex Terminal 14"" G3 ($0.00), Toast Item Label Printer ($0.00), Toast Payroll Essentials ($63.00), Toast Retail ($0.00), Toast Welcome Kit ($0.00)"
fe5d7968547431d782ec9c20eb8ec538,2026-04-30,,0014W00003JUWCyQAP,Austin Story,Urban Pine Winery - SMB POS - New Business,6. Quote Sent,Guest Pro,,New Business,335.0,"14"" Flex 3 Terminal w/ Toast Tap (DA), Printing Hub, Cash Drawer ($0.00), 3rd Party Delivery ($0.00), 4-Course Point-of-Sale Onboarding ($0.00), 4-Course Restaurant Point-of-Sale Onboarding ($0.00), Additional Tablet Monthly Software Subscription ($150.00), Digital Storefront ($0.00), DoorDash Integration ($30.00), Kitchen Impact Printer ($0.00), Local by Toast ($0.00), Menu Template ($125.00), Onboarding Recap ($0.00), Online Ordering Monthly Subscription ($75.00), Onsite Install ($400.00), Pronto 8 Port Switch POE ($0.00), Pronto Router ($0.00), Routers ($0.00), Software Monthly Subscription ($50.00), Switches ($0.00), Toast Classroom Live and On-Demand ($0.00), Toast Delivery Service Subscription ($0.00), Toast Digital Storefront Essentials ($0.00), Toast Flex Terminal 14"" G3 ($0.00), Toast Kitchen Printer ($0.00), Toast Welcome Kit ($0.00), UberEats Integration ($30.00)"
4e35a55687696b419d4a466872557526,2026-04-30,,001PV00002hY73kYAC,Joanna Grafas,Food Truck Hub 1 - SMB POS - New Business,1. Discovery Scheduled,Guest Pro,,New Business,0.0,
cb6356db7064f1a54e90871f58f8772c,2026-04-30,African Delights - Mothers Road Market,001PV00001jdMsiYAE,Sara Geiken,African Delights - Mothers Road Market - digital storefront,9. Agreement Sent,Guest Pro,,Existing Business (Upsell),74.5,"Digital Storefront ($0.00), Digital Storefront Pro Upgrade ($37.00), Local by Toast ($0.00), Online Ordering Monthly Subscription ($37.50), Toast Delivery Service Subscription ($0.00), Toast Digital Storefront Pro ($0.00)"
ffc978f530c58bcbb825dcbda50c54f2,2026-04-30,,001PV00002dmJorYAE,Aidan Smyth,Thai2You Restaurant - Rancho Bernardo - SMB POS - New Business,6. Quote Sent,Guest Pro,,New Business,579.0,"14"" Flex 3 Terminal w/ Guest Display, Toast Tap (OC), Printing Hub, Cash Drawer, MSR ($1309.00), 3rd Party Delivery ($0.00), 4-Course Onboarding - Optional Add-Ons ($0.00), 4-Course Point-of-Sale Onboarding ($0.00), 4-Course Restaurant Point-of-Sale Onboarding ($0.00), Access Points ($0.00), Branded Mobile App Subscription ($150.00), Digital Storefront ($0.00), Digital Storefront Pro Upgrade ($74.00), DoorDash Integration ($30.00), First-Day Support ($225.00), GrubHub Integration ($30.00), Handheld Monthly Software Subscription ($100.00), Kitchen Impact Printer ($0.00), Local by Toast ($0.00), Menu Build: Completed by Toast ($250.00), Onboarding Recap ($0.00), Online Ordering Monthly Subscription ($75.00), POE Injector (NA) ($19.00), Pronto 8 Port Switch POE ($249.00), Pronto Indoor Access Point w/ POE Injector (NA) ($209.00), Pronto Router ($339.00), Routers ($0.00), Self Install ($0.00), Software Monthly Subscription ($90.00), Switches ($0.00), Toast Classroom Live and On-Demand ($0.00), Toast Delivery Service Subscription ($0.00), Toast Digital Storefront Premium ($0.00), Toast Flex Terminal 14"" G3 ($0.00), Toast Go Handheld G3 ($0.00), Toast Go® 3 Handheld - WiFi Only (US) ($1198.00), Toast Kitchen Printer ($339.00), Toast Welcome Kit ($0.00), UberEats Integration ($30.00)"
405e50049c6282ea41998d07b49aca0e,2026-04-30,The Waterfront Grill,0014W00002xfSpeQAE,Ali Terwilliger,DSP Upgrade + C&E - Amendment for contract #00794122,4. Demo Complete,Guest Pro,,Existing Business (Upsell),149.1,"Catering and Events ($0.00), Digital Storefront ($0.00), Digital Storefront Pro Upgrade ($66.60), Local by Toast ($0.00), Local by Toast ($0.00), Online Ordering Monthly Subscription ($67.50), Online Ordering Monthly Subscription ($-75.00), Toast Catering and Events ($90.00), Toast Delivery Service Subscription ($0.00), Toast Digital Storefront Pro ($0.00)"
9d8adcb4aef12b40a74511fd7c6bfcd1,2026-04-30,,001PV00002vR6VjYAK,Carly Giacchetti,Field Of Dreams Steak And Lobster,6. Quote Sent,Guest Pro,,New Business,1037.0,"14"" Flex 3 KDS (Wall Mount) ($0.00), 14"" Flex 3 Terminal w/ Toast Tap (DA), Printing Hub, Cash Drawer ($0.00), 22"" Toast Flex for Kitchen with Wall Mount ($0.00), 3rd Party Delivery ($0.00), 4-Course Point-of-Sale Onboarding ($0.00), 4-Course Restaurant Point-of-Sale Onboarding ($0.00), Digital Storefront ($0.00), Digital Storefront Pro Upgrade ($74.00), DoorDash Integration ($30.00), Gift Card Program Monthly Subscription ($50.00), GrubHub Integration ($30.00), Inventory Management ($50.00), Invoice Automation ($179.00), Kitchen Display Screen Monthly Subscription ($175.00), Kitchen Impact Printer ($0.00), Local by Toast ($0.00), Loyalty Program Monthly Subscription ($50.00), Marketing ($0.00), Marketing Monthly Subscription ($75.00), Onboarding Recap ($0.00), Online Ordering Monthly Subscription ($75.00), Pronto 24 Port Switch POE ($0.00), Pronto Router ($0.00), Recipe Costing ($50.00), Routers ($0.00), SMS Marketing Base Subscription - 500 Monthly Texts ($10.00), Self Install ($0.00), Self-Built Menu ($0.00), Software Monthly Subscription ($90.00), Switches ($0.00), Third Party Delivery Integrations Package ($0.00), Toast Classroom Live and On-Demand ($0.00), Toast Delivery Service Subscription ($0.00), Toast Digital Storefront Pro ($0.00), Toast Flex KDS 14"" G3 ($0.00), Toast Flex KDS 22"" G2 ($0.00), Toast Flex Terminal 14"" G3 ($0.00), Toast Kitchen Printer ($0.00), Toast Marketing Essentials ($0.00), Toast Mobile Order & Pay ($69.00), Toast Welcome Kit ($0.00), UberEats Integration ($30.00), xtraCHEF ($0.00), xtraCHEF Invoice Automation Onboarding ($150.00), xtraCHEF Pro ($0.00), xtraChef Recipe and Inventory Onboarding ($0.00)"
d7286c09f5814a3ba25d0251b7c8416b,2026-04-30,,001PV00002yIMjGYAW,Jake DiBurro,"SRI Management, Inc",2. Discovery Complete,Guest Pro,,New Business,0.0,
cd481dc99b80d6e6d3e36c40a0dcb57a,2026-04-30,,001PV00002vDUJOYA4,Carly Giacchetti,B Attitude BBQ,1. Discovery Scheduled,Guest Pro,,New Business,0.0,
13fce521c08bed2b63be6149933f8cd2,2026-04-30,,0014W000037XcATQA0,Maigan Lennon,Village Lanterne - SMB POS - New Business,2. Discovery Complete,Guest Pro,,New Business,0.0,
9e1a95811eac205d7be60078d3d3c83b,2026-04-30,Natsukashii NEW,001PV00002Y3HCdYAN,Sara Geiken,Amendment for contract #00755843,2. Discovery Complete,Guest Pro,,Existing Business (Upsell),0.0,"Handheld Monthly Software Subscription ($0.00), Toast Go Handheld G3 ($0.00), Toast Go® 3 Handheld - WiFi Only (US) ($1198.00)"
8fd40df3a8755ea43c63985851019652,2026-04-30,Limoncello Ristorante,0014W00003GWcriQAD,Ali Terwilliger,Kitchen Printer - Amendment for contract #00740743,Open,Guest Pro,,Existing Business (Upsell),0.0,
b643ff290929847a042e4c3be10a1e89,2026-04-30,coney i lander jenks 9,0013c00001tuvCyAAI,Sara Geiken,Amendment for contract #00809712,2. Discovery Complete,Guest Pro,,Existing Business (Upsell),0.0,
373a0296bd82ed998f2aba4a9f486fd4,2026-04-30,coney i lander 11th 5,0013c00001tuvEzAAI,Sara Geiken,catering for coneys,3. Demo Scheduled,Guest Pro,,Existing Business (Upsell),0.0,
214e2cb378d3afdd287bee79df7249a8,2026-04-30,,0014W00003MgOnxQAF,Maigan Lennon,B & B Fish & Clam Co - SMB POS - New Business,2. Discovery Complete,Guest Pro,,New Business,0.0,
42bcce58f6860dd7c57a1bc9ae67f837,2026-04-30,Queenies Plus,0013c00001rDmXoAAK,Sara Geiken,Queenies - TT,3. Demo Scheduled,Guest Pro,,Existing Business (Upsell),0.0,
b23347a26362633d56786b72cfa5f08d,2026-04-30,,001PV000031djhVYAQ,Maigan Lennon,Sunrise,3. Demo Scheduled,Guest Pro,,New Business,0.0,
74b85128050bb9b23aacdc1eb8ee6069,2026-04-30,,001PV00001bduFpYAI,Austin Story,Uncle Johns - SMB POS - New Business,2. Discovery Complete,Guest Pro,,New Business,0.0,
d179ca50388f132e75af1e4dd3089ad7,2026-04-30,,001PV00002W6iUMYAZ,Alex Swenson,"Batter Up, fish and chicken",2. Discovery Complete,Guest Pro,,New Business,0.0,
36519300c7edab80eead94c8d650fdc9,2026-04-30,PillBox Tavern - Solana Beach,001PV00001XKoGVYA1,Ali Terwilliger,Guest Pro/Mktg - Amendment for contract #00620792,9. Agreement Sent,Guest Pro,,Existing Business (Upsell),359.99,"Additional Onboarding Products ($0.00), Branded App Setup : Completed By Toast ($0.00), Gift Card Program Monthly Subscription ($21.89), Loyalty Program Monthly Subscription ($21.89), Managed Marketing Services ($78.99), Marketing ($0.00), Marketing Monthly Subscription ($32.84), SMS Marketing Base Subscription - 500 Monthly Texts ($4.38), Toast Advertising Pro ($200.00), Toast Marketing Essentials ($0.00)"
767a89de299a143f3fafdb35e7cb11a7,2026-04-30,Los Tacos - Encinitas,001C000001mLnTyIAK,Ali Terwilliger,Sling - Amendment for contract #00803150,2. Discovery Complete,Guest Pro,,Existing Business (Upsell),70.0,Scheduling Pro ($70.00)
39f38db23c66b81a0a8facb367c69b00,2026-04-30,,001PV00002mjOzGYAU,Alex Swenson,Steelfab,4. Demo Complete,Guest Pro,,New Business,0.0,
ddcb52e5718fa14a55b7d2abddfddbaa,2026-04-30,,001PV00002qkAlNYAU,Maigan Lennon,Pizzeria Undici - Massapequa - SMB POS - New Business,2. Discovery Complete,Guest Pro,,New Business,0.0,
cbd63e80a3d7a84573a21556fef6ee3b,2026-04-30,,001PV00002TDhv4YAD,Austin Story,River View Yacht Club - SMB POS - New Business,1. Discovery Scheduled,Guest Pro,,New Business,0.0,
b5887b122cf5ca64ec7078f63cd3367b,2026-04-30,,0014W00003CMqoyQAD,Carly Giacchetti,Champy's Famous Fried Chicken Muscle Shoals AL - SMB POS - New Business,1. Discovery Scheduled,Guest Pro,,New Business,0.0,
92a844d5b21db0b479929d29251532fa,2026-04-30,,0014W00003CMqu0QAD,Jake DiBurro,Crystal River Smokehouse & Grill - SMB POS - New Business #GuestPro,6. Quote Sent,Guest Pro,,New Business,619.95,"14"" Flex 3 Terminal w/ Guest Display, Toast Tap (OC), Printing Hub, Cash Drawer, MSR ($0.00), 3rd Party Delivery ($0.00), 4-Course Onboarding - Optional Add-Ons ($0.00), 4-Course Point-of-Sale Onboarding ($0.00), 4-Course Restaurant Point-of-Sale Onboarding ($0.00), Access Points ($0.00), Branded App Setup : Completed By Toast ($0.00), Digital Storefront ($0.00), Digital Storefront Pro Upgrade ($74.00), DoorDash Integration ($25.50), Gift Card Conversion: Completed by Toast ($0.00), Gift Card Program Monthly Subscription ($13.50), GrubHub Integration ($25.50), Handheld Monthly Software Subscription ($50.00), Hardware Accessories ($0.00), Kitchen Impact Printer ($0.00), Local by Toast ($0.00), Loyalty Conversion: Completed by Toast ($0.00), Loyalty Program Monthly Subscription ($13.50), Managed Marketing Services ($0.00), Marketing ($0.00), Marketing Monthly Subscription ($20.25), Menu Build: Completed by Toast ($250.00), Onboarding Recap ($0.00), Online Ordering Monthly Subscription ($75.00), Onsite Install ($400.00), Onsite Support ($750.00), Pronto 8 Port Switch POE ($0.00), Pronto Indoor Access Point w/ POE Injector (NA) ($0.00), Pronto Router ($0.00), Routers ($0.00), SMS Marketing Base Subscription - 500 Monthly Texts ($2.70), Software Monthly Subscription ($90.00), Switches ($0.00), Toast Advertising Pro ($200.00), Toast Classroom Live and On-Demand ($0.00), Toast Delivery Service Subscription ($0.00), Toast Digital Storefront Pro ($0.00), Toast Flex Terminal 14"" G3 ($0.00), Toast Go Handheld G3 ($0.00), Toast Go® 3 Handheld - WiFi Only (US) ($0.00), Toast Go® 3 Handheld Protective Case (Peppercorn Gray Color) ($0.00), Toast Kitchen Printer ($0.00), Toast Marketing Essentials ($0.00), Toast Websites Build : Completed by Toast ($499.00), Toast Welcome Kit ($0.00), UberEats Integration ($30.00)"
572552a59f271317c6e7544242de3f7c,2026-04-30,Crust & Brew,001C000001kyL8cIAE,Ali Terwilliger,Catering & Events - Amendment for contract #00626353,3. Demo Scheduled,Guest Pro,,Existing Business (Upsell),175.0,"Catering and Events ($0.00), Toast Catering and Events ($100.00), Toast Catering and Events Management Pro ($0.00), Upgrade to Toast Catering and Events Pro ($75.00)"
6b8304534c0a32575b51bb34dc66d7cd,2026-04-30,,001PV00002zufpCYAQ,Alex Swenson,The Office Bar and Grill,1. Discovery Scheduled,Guest Pro,,New Business,0.0,
7fd4f1ae545eb6d48883f4554a328844,2026-04-30,,0014W000037YeT7QAK,Madison Matthews,La Dolce Vita Ristorante - SMB POS - New Business,1. Discovery Scheduled,Guest Pro,,New Business,0.0,
5a86cd5575f725bd068a323bcfd78cc2,2026-04-30,,0014W00003GX6OaQAL,Maigan Lennon,Piazzetta of East Farmingdale - SMB POS - New Business,4. Demo Complete,Guest Pro,,New Business,0.0,
39b6939fb5da00607a3908ab7de45f77,2026-04-30,,0014W00003GX745QAD,Maigan Lennon,Phil's Pizzeria & Restaurant - SMB POS - New Business,1. Discovery Scheduled,Guest Pro,,New Business,0.0,
b32aa8a1d941d60861a0933909a149a5,2026-04-30,,001PV000031r3TtYAI,Ethan Burstein,All about Soup,2. Discovery Complete,Guest Pro,,New Business,0.0,
9f8474ede9c0082853d8f4c1c75acf50,2026-04-30,,0014W00003CMvXVQA1,Maigan Lennon,Babylon Bean Coffee House - SMB POS - New Business,3. Demo Scheduled,Guest Pro,,New Business,0.0,
04e6e50e2bf2f109eec082fde69b9a8c,2026-04-30,El Pueblo Carmel Valley,0014W000037WlGLQA0,Ali Terwilliger,Amendment for contract #00711820,2. Discovery Complete,Guest Pro,,Existing Business (Upsell),0.0,
6c7dfee7712aedda3b674bc4209237c3,2026-04-30,,0014W000037YMNQQA4,Maigan Lennon,Babylon Bean North - SMB POS - New Business,3. Demo Scheduled,Guest Pro,,New Business,0.0,
12f41fefce00bc3fe5a965e7cb8b0fee,2026-04-30,,0014W000037YR9qQAG,Maigan Lennon,Crispinos Pizzeria - SMB POS - New Business,6. Quote Sent,Guest Pro,,New Business,308.0,"14"" Toast Flex for Guest (Direct Attach), Toast Tap (On Counter) and MSR Credit Card Reader, and Toast Printer ($0.00), 14"" Toast Flex for Kitchen with Counter Stand ($0.00), 3rd Party Delivery ($0.00), 4-Course Onboarding - Optional Add-Ons ($0.00), 4-Course Point-of-Sale Onboarding ($0.00), 4-Course Restaurant Point-of-Sale Onboarding ($0.00), Digital Storefront ($0.00), DoorDash Integration ($24.00), Gift Card Program Monthly Subscription ($25.00), GrubHub Integration ($24.00), Guided Guest Activation ($125.00), Kitchen Display Screen Monthly Subscription ($17.50), Kitchen Impact Printer ($0.00), Local by Toast ($0.00), Loyalty Program Monthly Subscription ($25.00), Marketing ($0.00), Marketing Monthly Subscription ($37.50), Menu Template ($62.50), Onboarding Recap ($0.00), Online Ordering Monthly Subscription ($75.00), Onsite Install ($400.00), Pronto 24 Port Switch POE ($0.00), Pronto Router ($0.00), Routers ($0.00), SMS Marketing Base Subscription - 500 Monthly Texts ($5.00), Software Monthly Subscription ($45.00), Switches ($0.00), Thermal Printer ($0.00), Toast Classroom Live and On-Demand ($0.00), Toast Delivery Service Subscription ($0.00), Toast Digital Storefront Essentials ($0.00), Toast Flex GFD Terminal Packages  14"" G2 ($0.00), Toast Flex KDS 14"" G2 ($0.00), Toast Kitchen Printer ($0.00), Toast Marketing Essentials ($0.00), Toast Printer (With Power Supply) North America ($0.00), UberEats Integration ($30.00)"
8b33e80620aec1fd30b020028cba1d7e,2026-04-30,Harland - Mission Bay,0014W00003CMsfOQAT,Madison Matthews,Amendment for contract #00647934 Harland - 4S Ranch <HW ADJUSTMENTS>,Open,Guest Pro,,Existing Business (Upsell),255.0,"14"" Toast Flex for Guest (Direct Attach) w/ Toast MSR, Toast Tap (on-counter) ($-293.72), 22"" Toast Flex for Kitchen with Wall Mount ($839.16), 8 Port Ethernet Switch ($-16.52), Additional Tablet Monthly Software Subscription ($-50.00), Handheld Monthly Software Subscription ($200.00), Kitchen Display Screen Monthly Subscription ($105.00), Meraki Z4 Router (NA) ($-125.72), Routers ($0.00), Toast Flex KDS 22"" G2 ($0.00), Toast Go 2 Handheld ($614.88), Toast Printer (With Power Supply) North America ($184.24), Ubiquiti Indoor Wireless Access Point ($-55.72), Ubiquiti Outdoor Wireless Access Point ($-41.72)"
f07955307c12dbcad0eec7a0c3a9269b,2026-04-30,coney i-lander peoria 6,0013c00001tuvE6AAI,Sara Geiken,Amendment for contract #00818749,3. Demo Scheduled,Guest Pro,,Existing Business (Upsell),0.0,
d5c90f2085b76bde0c5c691fbb272180,2026-04-30,coney i-lander 41st 2,0013c00001tuvFyAAI,Sara Geiken,Amendment for contract #00818767,3. Demo Scheduled,Guest Pro,,Existing Business (Upsell),0.0,
0427ab8653fcb3605403ce331625a24e,2026-04-30,coney i-lander BA 8,0013c00001tuvDSAAY,Sara Geiken,Amendment for contract #00809583,2. Discovery Complete,Guest Pro,,Existing Business (Upsell),0.0,
e84c741a12a65fa09a3c4167c6be5ca9,2026-04-30,Coney I-Lander - #3 Admiral,0013c00001tuvF0AAI,Sara Geiken,Amendment for contract #00809402,3. Demo Scheduled,Guest Pro,,Existing Business (Upsell),0.0,
54ae06bc44d93accf4ace84a78ab7b82,2026-04-30,,001PV00002pQMUkYAO,Alex Swenson,Fun on 52 - SMB POS - New Business,3. Demo Scheduled,Guest Pro,,New Business,0.0,
d904f7aaa62529e6d791345d51f56fdb,2026-04-30,,001PV00002trC7BYAU,Bryn Burton,Cafe 21538,4. Demo Complete,Guest Pro,,New Business,0.0,
801887b71cda35cda8ba68141933fea5,2026-04-30,,001PV00002zdfwsYAA,Maria Floyd,The Pines Pizza and Pub - SMB POS - New Business,1. Discovery Scheduled,Guest Pro,,New Business,0.0,
35cc08990a6f765b07544f632643de82,2026-04-30,,001PV00002u7eAkYAI,Austin Story,Doc's Rib Cage - Tontogany - SMB POS - New Business,1. Discovery Scheduled,Guest Pro,,New Business,0.0,
871533f4c914c9adf53aed567b41b0b7,2026-04-29,Cork and Stem,0014W00003MgKkZQAV,Jake Baccay,Amendment for contract #00810596,Open,Guest Pro,,Existing Business (Upsell),70.0,"Scheduling Pro ($0.00), Toast Catering and Events ($40.00), Toast Catering and Events ($0.00), Toast Catering and Events Management Pro ($0.00), Upgrade to Toast Catering and Events Pro ($30.00)"
945b17c835dc5184149003f98c6d0b44,2026-04-27,,001PV00002S1RD7YAN,Kelly Sendek,Oliver's Osteria - Irvine,6. Quote Sent,Guest Pro,,New Business,510.0,"14"" Toast Flex for Kitchen with Wall Mount ($298.48), 14"" Toast Flex with Counter Stand, Toast Tap (Direct Attach), Toast Printer, and Cash Drawer ($418.03), 14"" Toast Flex with Counter Stand, Toast Tap (Direct Attach), and Toast Printer ($1194.30), 3rd Party Delivery ($0.00), API Monthly Subscription ($21.25), Additional On Site Toast Contractor ($0.00), Additional Tablet Monthly Software Subscription ($127.50), Advanced Restaurant Management ($21.25), Core Implementation - 3+ Tablets ($419.60), Core Onboarding ($0.00), DoorDash Integration ($25.50), Gift Card Program Monthly Subscription ($42.50), GrubHub Integration ($25.50), Kitchen Display Screen Monthly Subscription ($29.75), Kitchen Impact Printer ($0.00), Loyalty Program Monthly Subscription ($42.50), Marketing ($0.00), Marketing Monthly Subscription ($63.75), Pronto 24 Port Switch POE ($198.85), Pronto Router ($135.09), Restaurant Management ($0.00), Routers ($0.00), SMS Marketing Base Subscription - 500 Monthly Texts ($8.50), Software Monthly Subscription ($76.50), Switches ($0.00), Third Party Delivery Integrations Package ($0.00), Toast Flex KDS 14"" G2 ($0.00), Toast Flex Terminal Packages  14"" G2 ($0.00), Toast Kitchen Printer ($405.27), Toast Marketing Essentials ($0.00), Toast Restaurant Management Essentials ($0.00), UberEats Integration ($25.50)"
